source_id,ra,dec,g_mag,parallax_true_mas,parallax_obs_mas,parallax_sigma_mas,pm_sigma_mas,house,dataset,z
J000000+000000,0.0,0.0,18.2291779169027,1.0,1.1044720801235446,0.12351165623516597,0.07163676061639626,Aleph,SDSS,
J000000+000000,0.0,0.0,12.693207966556656,1.0,1.0002751676993975,0.009694994817383822,0.005623096994082617,Aleph,SDSS,
J105934+265957,164.89104999999995,26.999091,16.07943494981737,0.05,0.07833299763484124,0.03685471792915535,0.0213757363989101,Mu,SDSS,0.31140458583831787
J000000+000000,0.0,0.0,12.04071453393226,1.0,0.9975072682281771,0.009694994817383822,0.005623096994082617,Aleph,SDSS,
J000000+000000,0.0,0.0,16.68491845032986,1.0,1.0151979996696567,0.05015868410141319,0.02909203677881965,Aleph,SDSS,
J000000+000000,0.0,0.0,12.793861902748176,1.0,0.9962726854494817,0.009694994817383822,0.005623096994082617,Aleph,SDSS,
J103725+411456,159.3555374234055,41.24897413650445,19.46046257019043,0.05,-0.2815014718877666,0.29937012204370095,0.17363467078534656,Mu,SDSS,0.3483087122440338
J000000+000000,0.0,0.0,13.40311984467553,1.0,1.0204551734065648,0.011244490508147123,0.006521804494725331,Aleph,SDSS,
J000000+000000,0.0,0.0,15.169962209707592,1.0,1.0210639250548692,0.0238811923623934,0.01385109157018817,Aleph,SDSS,
J002139+335707,5.413292208668224,33.95199752537162,19.454547882080078,0.41365455454320194,0.33537448637782347,0.297991760424718,0.17283522104633642,Aleph,SDSS,-0.0014174761017784476
J000000+000000,0.0,0.0,15.387017950590234,1.0,0.9954288038820714,0.026415452761623427,0.015320962601741586,Aleph,SDSS,
J000000+000000,0.0,0.0,16.751262045814656,1.0,0.9967990984220593,0.05194346593811006,0.030127210244103836,Aleph,SDSS,
J162218+574816,245.5757211902615,57.80433930075942,19.625179290771484,0.05,-0.5611467571861702,0.3408491967259612,0.19769253410105747,Gamma,SDSS,0.3373756408691406
J223422+235048,338.5936244689152,23.84654023919432,21.332128524780273,0.05,-0.4234107163061704,1.452922951303156,0.8426953117558305,Zeta,SDSS,0.6623826026916504
J000000+000000,0.0,0.0,19.348820094834082,1.0,0.9411844127503138,0.274544386445135,0.1592357441381783,Aleph,SDSS,
J125004+551625,192.51497340835652,55.273711132688256,16.30192756652832,0.6592664174877076,0.6317102703215752,0.04118730274128925,0.02388863558994776,C_plit,SDSS,-0.0005168374627828598
J143843-001459,219.68025812187952,-0.24966065303466456,21.265409469604492,0.05,0.7453377283795981,1.3694649883129972,0.7942896932215384,Lambda,SDSS,0.5643370747566223
J000000+000000,0.0,0.0,15.789335169654805,1.0,0.9833739777003553,0.03198419878768452,0.018550835296857023,Aleph,SDSS,
J000000+000000,0.0,0.0,18.742076228547376,1.0,0.655235104832337,0.17520767353901684,0.10162045065262976,Aleph,SDSS,
J231048+314547,347.699855433028,31.7630901312369,21.24942398071289,0.05,0.9034607641749043,1.3502179853351295,0.7831264314943751,Zeta,SDSS,1.1176351308822632
J140050+651048,210.20690524205702,65.18004344280217,18.796266555786133,0.5150410703184349,0.689269852549198,0.1820986050245525,0.10561719091424043,Lambda,SDSS,-0.0009415927343070507
J000000+000000,0.0,0.0,14.485409451008309,1.0,1.0070420278442584,0.017560089010310934,0.01018485162598034,Aleph,SDSS,
J101314+403416,153.3077652004609,40.571132902447964,20.257421493530273,0.05,-0.2909422197035727,0.5721190703641572,0.33182906081121116,Mu,SDSS,1.6509674787521362
J000000+000000,0.0,0.0,15.33117647934705,1.0,0.9794046053171208,0.025734909850753003,0.01492624771343674,Aleph,SDSS,
J010449+292558,16.20376816472003,29.4326749142767,21.039081573486328,0.05,0.9009270069184008,1.1216315808940027,0.6505463169185216,Aleph,SDSS,1.2146915197372437
J000000+000000,0.0,0.0,18.206756117549958,1.0,0.8488343322617663,0.1217155729672899,0.07059503232102814,Aleph,SDSS,
J120351+460948,180.96116397219208,46.16343853518814,20.23579978942871,0.05,0.08178862154800082,0.5618186150722818,0.3258547967419234,C_plit,SDSS,0.38501980900764465
J163841+532606,249.67220826847296,53.434892913386086,21.086227416992188,0.05,0.9975910106829481,1.1690938667091682,0.6780744426913174,Gamma,SDSS,0.5377140045166016
J221738+074918,334.4064709535411,7.821689767771084,20.06001091003418,0.05,0.3733278408949108,0.48520631519732715,0.28141966281444974,Zeta,SDSS,0.2661236822605133
J075303+500425,118.26376835236405,50.07373926598689,21.844675064086914,0.05,2.5721034999361954,2.2974827811162615,1.3325400130474316,Psi,SDSS,0.8842551112174988
J012031+133306,20.12740134655536,13.551670216179087,21.482519149780273,0.05,-0.9569629605754106,1.6609321792001461,0.9633406639360846,Aleph,SDSS,0.5144951939582825
J000000+000000,0.0,0.0,17.58045262930682,1.0,0.8750259918885078,0.08250752390360375,0.047854363864090164,Aleph,SDSS,
J000000+000000,0.0,0.0,17.5796209371274,1.0,0.9300572293393201,0.08246697880093443,0.04783084770454197,Aleph,SDSS,
J021213-031625,33.05610105326764,-3.273746617853109,21.37876319885254,0.05,-0.26540218463358567,1.5143743357608221,0.8783371147412767,Sigma,SDSS,0.5235304832458496
J000000+000000,0.0,0.0,18.923791799665196,1.0,1.1671423041381974,0.19964640565797245,0.11579491528162401,Aleph,SDSS,
J000000+000000,0.0,0.0,14.357028267739224,1.0,0.9853719675791645,0.016607978559966128,0.009632627564780354,Aleph,SDSS,
J000000+000000,0.0,0.0,19.928108863532543,1.0,0.45667762320573924,0.435261251574484,0.2524515259132007,Aleph,SDSS,
J000000+000000,0.0,0.0,13.630675705062458,1.0,1.0154756986207991,0.012285892499581293,0.007125817649757149,Aleph,SDSS,
J080244+323757,120.68127131849968,32.63248243083435,20.226530075073242,0.9465082446426908,0.9932171045538158,0.5574644893754769,0.3233294038377766,Phi,SDSS,5.6514832976972684e-05
J000000+000000,0.0,0.0,16.810172632394824,1.0,0.9126379491009453,0.05359344457126983,0.0310841978513365,Aleph,SDSS,
J000000+000000,0.0,0.0,16.145302751276176,1.0,0.9883832957029767,0.03807870853513691,0.022085650950379405,Aleph,SDSS,
J000000+000000,0.0,0.0,16.15413021610584,1.0,1.0341338538651903,0.038246360213942655,0.02218288892408674,Aleph,SDSS,
J154506+001420,236.2769859493769,0.23889113784187807,20.61078643798828,0.05,0.08425148430277171,0.7728210161895932,0.44823618938996407,Lambda,SDSS,2.8409104347229004
J020004+172345,30.01641417381643,17.395730514098062,21.194114685058594,0.05,-0.7191999348753655,1.2857651450208,0.745743784112064,Sigma,SDSS,0.5335758328437805
J000000+000000,0.0,0.0,12.111253489740193,1.0,0.9938985954930409,0.009694994817383822,0.005623096994082617,Aleph,SDSS,
J120604+115505,181.51611021797333,11.918190056251143,21.20738410949707,0.8569561772599464,-0.5649535960555104,1.3009306835599648,0.7545397964647795,C_plit,SDSS,-0.00016692081408109516
J000000+000000,0.0,0.0,18.45071905606892,1.0,0.9958296372397032,0.14315397834464128,0.08302930743989194,Aleph,SDSS,
J000000+000000,0.0,0.0,14.519547749951016,1.0,0.9961243708965892,0.01782426700145885,0.010338074860846135,Aleph,SDSS,
J000000+000000,0.0,0.0,18.62196253397269,1.0,1.1225043344195749,0.16102796249323806,0.09339621824607806,Aleph,SDSS,
J000000+000000,0.0,0.0,16.079218722472433,1.0,1.0077395312081325,0.03685077682700081,0.021373450559660466,Aleph,SDSS,
J020812+030614,32.04911750246333,3.1038554127029077,22.525869369506836,0.05,0.8988878034227235,4.255713217473091,2.4683136661343927,Sigma,SDSS,0.9091283679008484
J000000+000000,0.0,0.0,13.808142034045886,1.0,0.9898355292957958,0.013192568269269176,0.007651689596176122,Aleph,SDSS,
J000000+000000,0.0,0.0,13.409402768185828,1.0,1.0042776768904758,0.011271526701470051,0.006537485486852629,Aleph,SDSS,
J113110+361346,172.79013285491624,36.22930889993729,24.80228042602539,0.8442000900503595,6.561686318115056,34.24902656685106,19.86443540877361,Mu,SDSS,-0.00018455329700373113
J000000+000000,0.0,0.0,15.495726125431247,1.0,1.0090398828251002,0.0278009087911273,0.016124527098853834,Aleph,SDSS,
J000000+000000,0.0,0.0,16.455430838715984,1.0,1.0265513066515792,0.044530923377211706,0.025827935558782787,Aleph,SDSS,
J115007+393426,177.5283763728161,39.57392134170195,22.29608726501465,0.05,2.6373430257312065,3.4542571517586644,2.003469148020025,Mu,SDSS,0.7712048888206482
J081049+240135,122.70509090349938,24.026371615076126,20.148391723632812,0.05,0.35260478277356844,0.5221897067489943,0.3028700299144167,Phi,SDSS,0.3644970953464508
J142418+532522,216.07325772251397,53.42283111819066,20.56865119934082,0.05,-0.5784081078138844,0.745342393825202,0.4322985884186171,Lambda,SDSS,1.5832202434539795
J235125-014558,357.85578,-1.766202,17.314955940295476,0.05,-0.012135687452232757,0.07073935908161201,0.041028828267334956,Zeta,SDSS,1.0429569482803345
J000000+000000,0.0,0.0,14.375674165676173,1.0,0.9968550368198831,0.016742304836081655,0.00971053680492736,Aleph,SDSS,
J000000+000000,0.0,0.0,17.732814230490476,1.0,1.0268767577492481,0.09037720262478764,0.05241877752237683,Aleph,SDSS,
J022628+022013,36.61661284370814,2.3370321906926836,22.955886840820312,0.05,5.2516515937017605,6.297518751046321,3.652560875606866,Sigma,SDSS,1.3914002180099487
J220228+150256,330.616576334853,15.04902596654966,20.388750076293945,0.856446401134878,1.1985468682742648,0.6392515060850272,0.3707658735293158,Zeta,SDSS,-0.00016761539154686034
J105211+602653,163.0465226907366,60.447987754911814,21.051279067993164,0.05,1.031962297274061,1.1337144390390643,0.6575543746426572,Mu,SDSS,0.6201900839805603
J000000+000000,0.0,0.0,16.18235808139434,1.0,0.9581701385811036,0.038788343338380576,0.022497239136260734,Aleph,SDSS,
J000000+000000,0.0,0.0,18.76075694776955,1.0,0.8329491181713906,0.17754695307695514,0.10297723278463397,Aleph,SDSS,
J232754-001232,351.9730356235643,-0.20882355282565557,23.903902053833008,0.24269980670668356,-5.319879088674598,15.00329476605388,8.70191096431125,Zeta,SDSS,-0.0031203164253383875
J125115+183442,192.8136390735678,18.57844096739158,21.442975997924805,0.7836188941175759,2.714615409876462,1.6034207136738778,0.9299840139308491,C_plit,SDSS,-0.0002761305368039757
J000000+000000,0.0,0.0,19.95240350975655,1.0,1.9868025715414155,0.4440161561378707,0.257529370559965,Aleph,SDSS,
J024425-090119,41.10239100000001,-9.0219447,18.905139998241793,0.05,0.0719728876557435,0.19695710272578415,0.11423511958095481,Sigma,SDSS,1.4099103212356567
J000000+000000,0.0,0.0,15.160272918757983,1.0,0.9609369972290501,0.023774800225026725,0.0137893841305155,Aleph,SDSS,
J000000+000000,0.0,0.0,15.563836612273008,1.0,0.9933039551880936,0.028711794486063296,0.01665284080191671,Aleph,SDSS,
J140609+005542,211.53698667407457,0.9283685572020449,21.108558654785156,0.05,1.30381908655181,1.192302945581828,0.6915357084374603,Lambda,SDSS,0.554241955280304
J000000+000000,0.0,0.0,18.927062651142478,1.0,1.0520444635413124,0.20012252723126123,0.1160710657941315,Aleph,SDSS,
J000000+000000,0.0,0.0,17.20592670881888,1.0,0.9990294743897208,0.0665182339659359,0.03858057570024282,Aleph,SDSS,
J003718-064911,9.326289528545686,-6.819826447988564,19.221529006958008,0.05,-0.09707249951814244,0.24909579025784295,0.14447555834954892,Aleph,SDSS,0.2916729748249054
J000000+000000,0.0,0.0,15.675129163486417,1.0,1.0159390958224206,0.030275657937511892,0.017559881603756895,Aleph,SDSS,
J000000+000000,0.0,0.0,12.243299984373152,1.0,1.0040683169443438,0.009694994817383822,0.005623096994082617,Aleph,SDSS,
J000000+000000,0.0,0.0,16.043989695433993,1.0,1.001572436818886,0.03621523352468418,0.021004835444316822,Aleph,SDSS,
J124356+533138,190.98148778389657,53.52716768948479,21.46430015563965,0.05,-2.166019676111849,1.6341744705476873,0.9478211929176585,C_plit,SDSS,2.6238179206848145
J011359+052309,18.494618250429767,5.385703120999006,21.039203643798828,0.05,1.2642694201385745,1.1217518342287736,0.6506160638526887,Aleph,SDSS,0.32485735416412354
J221119+105237,332.83016658719276,10.87698911682974,21.245067596435547,0.9243336178118678,1.091194871739161,1.3450216437276394,0.7801125533620308,Zeta,SDSS,-8.186046761693433e-05
J000000+000000,0.0,0.0,19.128888404520694,1.0,0.8843116320699618,0.23229996612897802,0.13473398035480724,Aleph,SDSS,
J113903+470443,174.76195812053822,47.07869186178376,21.422883987426758,0.05,-0.39409740748214345,1.5749908415001443,0.9134946880700837,Mu,SDSS,0.5340230464935303
J000000+000000,0.0,0.0,13.537726433831267,1.0,1.0036304918864105,0.011844748765816355,0.006869954284173485,Aleph,SDSS,
J022127-042232,35.362260347828524,-4.375557161719144,22.182313919067383,0.05,-1.6560194733909852,3.115960671352414,1.8072571893843998,Sigma,SDSS,1.3023930788040161
J110112+653712,165.29903506863695,65.61998983486149,20.970680236816406,0.05,-0.200968286516869,1.0563259749706104,0.6126690654829539,Mu,SDSS,0.5204597115516663
J082324+571428,125.84843050768157,57.24117309517251,22.528228759765625,0.05,-0.8397464580363848,4.264853784623245,2.4736151950814818,Phi,SDSS,0.6682440042495728
J211851+021955,319.71063028125633,2.332048609104293,20.04267120361328,0.05,-0.31552578281937926,0.4782933896976643,0.27741016602464524,Omega,SDSS,0.35457292199134827
J000000+000000,0.0,0.0,12.740614540321985,1.0,0.9954634021202502,0.009694994817383822,0.005623096994082617,Aleph,SDSS,
J000000+000000,0.0,0.0,18.523103832558263,1.0,0.9334588328115554,0.15039610046347757,0.08722973826881698,Aleph,SDSS,
J144922+151049,222.34368904851715,15.180215052613773,19.67584991455078,0.05,1.0507230377165286,0.35489627134312196,0.20583983737901074,Lambda,SDSS,0.30077922344207764
J102250+230419,155.70691095754094,23.071811523670966,22.859655380249023,0.05,-0.020526607890382312,5.767972932788441,3.3454243010172955,Mu,SDSS,0.7470388412475586
J000000+000000,0.0,0.0,14.788785796088632,1.0,0.9853160901138588,0.020082478855902804,0.011647837736423625,Aleph,SDSS,
J004344+260400,10.93258691918328,26.066780710718216,21.408716201782227,0.05,1.3564097228076497,1.5552572419319817,0.9020492003205494,Aleph,SDSS,3.321895122528076
J121135+633455,182.89606679933144,63.582062262430696,21.058143615722656,0.05,2.0382384496477117,1.1405742700973582,0.6615330766564678,C_plit,SDSS,0.48261067271232605
J023250-064703,38.20648942492406,-6.784152308133465,21.422460556030273,0.05,-3.2733549137525113,1.5743973288409783,0.9131504507277672,Sigma,SDSS,2.428372859954834
J000000+000000,0.0,0.0,19.83586809359258,1.0,1.2287121978112894,0.40372530818412755,0.23416067874679397,Aleph,SDSS,
J000000+000000,0.0,0.0,17.69900208088802,1.0,0.9956830639243166,0.08855205876850049,0.051360194085730275,Aleph,SDSS,
J000000+000000,0.0,0.0,16.959796174545772,1.0,0.9515756638307299,0.058081242663300676,0.03368712074471439,Aleph,SDSS,
J080857+533536,122.23593501139246,53.593434538841294,15.210136413574219,0.8461076236326603,0.8314902191201339,0.024328247833074062,0.014110383743182955,Phi,SDSS,0.00018188274407293648
J131807+050009,199.52837755375245,5.002405116803061,21.132051467895508,0.05,-1.0061970487899936,1.2172389863979967,0.705998612110838,C_plit,SDSS,0.5289698243141174
J102302+181106,155.75822605183998,18.184904114843537,20.936649322509766,0.05,1.7901559808600105,1.025332520585435,0.5946928619395522,Mu,SDSS,0.5009432435035706
J000000+000000,0.0,0.0,12.057874444290064,1.0,0.9939242153705455,0.009694994817383822,0.005623096994082617,Aleph,SDSS,
J141729+542240,214.37217719390014,54.37782111468628,22.414783477783203,0.05,6.148970520178155,3.847077434884178,2.2313049122328232,Lambda,SDSS,0.6101689338684082
J140728+522531,211.86619366061518,52.42525889142087,19.053159713745117,0.05,-0.06294124023568694,0.21955424233143753,0.12734146055223375,Lambda,SDSS,1.3626575469970703
J000000+000000,0.0,0.0,15.195492618950084,1.0,0.9895237380977064,0.024164178913352295,0.01401522376974433,Aleph,SDSS,
J011144-075754,17.932538177521664,-7.964986428584529,19.940521240234375,0.05,-0.08664161997858806,0.4397100713942305,0.2550318414086537,Aleph,SDSS,0.32245323061943054
J142505+151704,216.27100634042478,15.284541592287171,21.16990089416504,0.05,-0.32509716754372303,1.258563751909566,0.7299669761075482,Lambda,SDSS,0.5553860068321228
J135547+122313,208.94622000000004,12.386884,15.012068468658981,0.05,0.04361346660115872,0.0222140871461771,0.012884170544782718,C_plit,SDSS,1.0001184940338135
J074343+253218,115.92814782450698,25.538224014584582,21.570703506469727,0.05,0.08746628489545638,1.7969793502230418,1.042248023129364,Psi,SDSS,0.7225565314292908
J224228+013454,340.616264986866,1.581547102763036,23.337871551513672,0.05,5.85338111593877,8.929996935657963,5.179398222681618,Zeta,SDSS,0.7976383566856384
J133902+013436,204.75933003380055,1.576678454942431,20.746061325073242,0.05,-1.0542154748712185,0.868572218661507,0.503771886823674,C_plit,SDSS,0.38297492265701294
J105923+170756,164.8453215557152,17.132111382286794,19.14206314086914,0.05,-0.47337995923780246,0.23460551301481414,0.13607119754859218,Mu,SDSS,2.6813364028930664
J000000+000000,0.0,0.0,17.26523182017263,1.0,0.952645416984421,0.0687740992731465,0.03988897757842497,Aleph,SDSS,
J000000+000000,0.0,0.0,18.173317403779947,1.0,0.8605903965205891,0.11909699111491137,0.0690762548466486,Aleph,SDSS,
J000000+000000,0.0,0.0,13.369522901080927,1.0,0.9909256089151215,0.011101508084288832,0.006438874688887522,Aleph,SDSS,
J102023+533244,155.09786239837229,53.545590915990964,20.837244033813477,0.05,-0.5618627243136513,0.9401548294744615,0.5452898010951877,Mu,SDSS,0.5406461358070374
J000000+000000,0.0,0.0,19.030538305989467,1.0,0.8070929516550763,0.21590855761947642,0.12522696341929632,Aleph,SDSS,
J000000+000000,0.0,0.0,14.375317727710353,1.0,0.9989803449677818,0.016739724663263126,0.009709040304692612,Aleph,SDSS,
J010513+324924,16.302176719927047,32.823207854819366,18.565805435180664,0.05,0.18153739271670544,0.15487970277252006,0.08983022760806163,Aleph,SDSS,0.10767421871423721
J123755+522947,189.478279892431,52.496350536758506,22.527402877807617,0.05,-0.8756616176166583,4.261651957219031,2.4717581351870375,C_plit,SDSS,0.6844940781593323
J000000+000000,0.0,0.0,13.283182527753524,1.0,1.0021074205785285,0.01074610827263976,0.006232742798131061,Aleph,SDSS,
J141444+535315,213.6840834324683,53.88749194473655,21.496381759643555,0.8961628409729394,2.3728149542677044,1.6815944005034253,0.9753247522919866,Lambda,SDSS,-0.00011586862819967791
J000000+000000,0.0,0.0,17.32023163343547,1.0,0.8349591038772612,0.07095195737769094,0.041152135279060746,Aleph,SDSS,
J000000+000000,0.0,0.0,14.896970716596115,1.0,0.9961445700544371,0.021083916388693603,0.012228671505442289,Aleph,SDSS,
J140456+010750,211.23287425667664,1.1305114785856083,20.881166458129883,0.05,-1.830922518336167,0.976833801218589,0.5665636047067816,Lambda,SDSS,0.4496070146560669
